id,create_uid,write_uid,model,order,state,name,info,transient,create_date,write_date,is_mail_thread,is_mail_activity,is_mail_blacklist,website_form_default_field_id,website_form_label,website_form_key,website_form_access
698,,,op.session,id,base,"{""en_US"": ""Sessions""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
699,,,op.timing,sequence,base,"{""en_US"": ""Period""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
700,,,report.openeducat_timetable.report_timetable_student_generate,id,base,"{""en_US"": ""Timetable Student Report""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
701,,,report.openeducat_timetable.report_timetable_teacher_generate,id,base,"{""en_US"": ""Timetable Teacher Report""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
702,,,generate.time.table,id,base,"{""en_US"": ""Generate Sessions""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
703,,,gen.time.table.line,id,base,"{""en_US"": ""Generate Time Table Lines""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
704,,,session.confirmation,id,base,"{""en_US"": ""Wizard for Multiple Session Confirmation""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
705,,,time.table.report,id,base,"{""en_US"": ""Generate Time Table Report""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
706,,,op.attendance.line,attendance_date desc,base,"{""en_US"": ""Attendance Lines""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
707,,,op.attendance.register,id DESC,base,"{""en_US"": ""Attendance Register""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
708,,,op.attendance.sheet,attendance_date desc,base,"{""en_US"": ""Attendance Sheet""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
709,,,op.attendance.type,id,base,"{""en_US"": ""Attendance Type""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
710,,,report.openeducat_attendance.student_attendance_report,id,base,"{""en_US"": ""Attendance Report""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
711,,,student.attendance,id,base,"{""en_US"": ""Student Attendance""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
712,,,op.exam,id,base,"{""en_US"": ""Exam""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
713,,,op.exam.attendees,id,base,"{""en_US"": ""Exam Attendees""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
714,,,op.exam.room,id,base,"{""en_US"": ""Exam Room""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
715,,,op.exam.session,id,base,"{""en_US"": ""Exam Session""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,t,f,f,,,,
716,,,op.exam.type,id,base,"{""en_US"": ""Exam Type""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
717,,,op.grade.configuration,id,base,"{""en_US"": ""Grade Configuration""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
718,,,op.marksheet.line,id,base,"{""en_US"": ""Marksheet Line""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
